Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
8931;1.746564;-0.214069;0.876908;-1.473505;-0.044138;0.066243;0.493397;-1.95522;0.41346;-0.128538;2.30894;-0.43399;-0.120406;-1.032944;0.190907;0.232833;-1.089849;0.406979;0.540138;-0.929879;-0.362213;-0.018873;0.605841;-0.403462;0.033332;-0.649589;-0.307722;-0.496814;77.09;0
8955;0.43947;-5.294723;-1.54094;-2.235751;-0.164149;-0.326076;-0.630616;0.755808;-0.297944;1.801003;0.094544;0.031968;-0.339798;-0.453364;0.372771;1.784619;-0.138998;0.193456;0.670868;-0.585694;0.105164;-1.831841;0.708963;-1.083514;0.842278;0.953071;0.391138;0.262673;6.35;0
8981;0.577288;0.753149;-0.463352;-2.287358;-3.298318;-1.137805;1.155016;0.95464;0.031675;-1.711121;1.252422;1.359673;-0.797968;0.756973;-1.185956;-0.415905;1.269155;0.320417;1.716701;-0.665934;-0.236235;-0.254267;0.015845;0.156041;0.343901;-0.372033;-0.020555;0.392742;11.39;0
9463;1.488399;-0.145646;-3.611655;2.948059;1.184957;0.232123;-2.147021;1.253232;-2.738766;0.929108;-1.098718;0.771378;-1.83248;0.76057;0.968767;1.186633;-0.632572;0.60427;0.325715;0.177105;0.506569;0.382806;0.182524;-0.19213;0.394766;-0.084479;0.025264;0.706929;13.74;0
9729;0.766142;0.545591;-2.045792;2.995083;-0.845822;0.504082;0.731831;2.827754;1.263151;-0.423317;-0.16532;-0.174911;1.532341;-1.056376;-0.150191;0.080325;-0.536835;-1.307918;-0.052338;-0.084909;0.502549;0.131671;-0.222278;0.66132;-0.002205;-1.637778;-0.369493;-0.110324;24.62;0
9742;-0.73516;1.558638;-1.650777;-1.521603;-0.499524;-0.430082;0.401184;0.54589;-1.430098;-0.329323;0.582529;-0.742063;-0.009942;0.515868;-0.124239;-0.072534;-0.479371;0.828457;1.540107;-0.340866;0.152888;-0.734792;-0.529609;-0.442298;1.374653;-0.0836;0.080887;-0.286014;10.61;0
9865;-0.394615;0.073915;0.173644;0.057596;-1.426295;1.258987;0.43952;-0.026259;-1.226029;-1.011082;1.520687;-0.822881;-1.576663;-1.092779;-0.390485;-0.244657;0.969027;0.327091;0.887475;-0.229453;0.35799;-0.537184;-0.575287;-0.157181;0.060597;-0.037819;0.377884;-0.253407;34.82;0
9946;0.343163;2.552619;0.523448;-1.754411;-2.075767;0.371086;1.383635;-1.856479;-0.53182;-0.181379;-0.594544;0.953821;-1.015107;0.233018;-2.257294;-0.73373;-0.403709;-1.210216;0.237929;0.529001;0.819827;-1.403021;1.314694;0.74286;0.377318;-0.204105;-0.096245;0.149137;13.03;0
9995;-1.816334;0.805966;-0.064644;0.048362;2.08155;-1.687526;0.077156;0.516423;-2.022246;-0.979616;-0.390578;-0.353333;0.262301;-0.742887;0.513429;0.339338;0.363752;0.281768;0.186896;-0.129299;0.330374;0.395545;0.236055;0.542913;0.57129;-0.851945;0.632176;-0.066259;94.83;0
10037;1.872217;-1.579829;-0.557716;2.397812;1.147773;1.798734;-3.04532;0.715725;0.464378;-0.501128;-0.787792;-0.392553;0.24315;-0.964508;-0.918533;0.196025;0.083706;-1.094031;-1.59764;-0.5144;0.154652;0.447696;-0.830069;0.083153;-0.026583;0.267213;0.361226;-0.44708;155.49;0
10429;0.492875;-0.68124;-0.552444;1.601781;1.170554;1.040094;0.546894;-1.563655;0.347115;-2.597388;-0.103025;0.615785;-0.747607;0.043839;0.088333;-1.373961;-0.114598;0.428551;-0.08085;-0.995038;0.301502;-0.096043;0.586122;-0.631202;0.10788;-0.931104;-0.333763;0.17317;38.97;0
10554;0.075814;-4.182033;1.101229;1.218301;-0.248785;1.352436;0.386394;-0.235704;-0.585193;-1.799965;-1.020245;0.089796;-1.064753;-0.684574;-0.756393;-2.199867;-0.448851;0.100738;-1.145974;-0.685238;0.874931;-0.252229;1.616374;0.357939;-0.296317;-0.811811;0.104573;-0.338508;66.28;0
10951;2.255368;-1.830789;0.341358;-0.205735;-2.348333;0.552669;-0.313335;0.063248;-0.795844;0.457028;-1.445477;0.395546;-0.579332;1.947837;-0.322608;-0.265437;1.673324;-0.847717;-2.172441;0.8325;-0.684619;-0.778659;-0.962105;-0.175822;0.009361;-0.127444;-0.550659;0.245772;793.76;0
10983;-0.304222;-0.929124;-0.484258;1.861993;2.950822;-3.089177;-1.053798;0.680135;-0.812736;1.465827;0.283853;-0.310793;-1.88224;-0.583066;-0.373229;1.032556;2.381171;0.347344;-0.492723;-0.504509;0.293528;0.239309;0.362177;-0.317175;0.760992;0.593666;-0.386509;0.233048;5.7;0
11095;-0.425721;0.675053;1.972882;0.98827;0.632762;1.473183;-0.45754;1.068927;0.626278;3.610514;0.704009;-0.351955;-0.486634;-1.134278;-0.777441;0.205423;-0.779777;0.679586;-1.128978;1.406584;-1.387496;-1.182372;-0.706057;0.81208;0.605237;-0.023476;-0.69611;-0.097948;5.21;0
11241;-1.015026;-1.568125;2.964462;0.64356;0.238769;0.100848;1.797994;-0.588503;-1.803098;1.097763;-1.141824;-0.717096;-0.476423;-0.852904;-0.215565;-1.13639;-0.941419;-0.481738;-0.29763;0.494766;-0.2165;0.559315;0.706417;0.89447;0.357528;0.145977;-0.642424;0.094228;93.93;0
11294;0.598981;-2.426037;-1.861071;-0.093881;-0.445604;0.489782;-1.150686;0.289619;-0.499899;-0.47102;-0.667982;0.711879;1.435581;-0.006686;-0.447628;-1.550984;0.01507;0.657104;0.239529;-0.618702;1.366072;0.417008;-1.336452;-0.540849;0.473358;-0.32898;-0.118522;-0.096285;613.89;0
11354;0.531478;-3.53543;0.80899;0.52209;-2.771488;0.738711;-2.16811;0.732745;-1.73237;-2.072158;-0.081946;0.094203;-0.462658;0.117505;-0.956823;1.026221;-1.974788;-0.233962;0.402415;-0.461725;-0.58698;0.841093;0.038894;1.046806;-0.019468;-0.330008;-0.075935;-0.023357;22.4;0
11491;-1.369254;-1.301802;4.685733;0.479317;1.625351;2.595249;-1.830646;-0.166317;0.795619;0.678345;1.760887;0.300224;0.212734;0.307141;1.057312;-1.444677;0.021537;0.734415;-0.098524;-1.613743;-1.200965;0.036251;0.265121;-0.054701;0.493044;0.431812;0.09088;-0.422807;441.53;0
11591;-0.416503;3.104974;0.44311;-0.698833;-1.409631;-0.706478;-0.053767;-0.45154;-0.419845;-1.493253;-2.869223;-0.999539;1.504356;0.885049;-0.739311;0.678219;1.70618;-0.080593;-1.053921;-0.32862;-0.700375;-0.374394;-0.868462;0.477472;-0.079197;0.603806;-0.358588;-1.120245;38.27;0
11638;-1.356224;0.199015;0.194318;-1.030381;0.804265;-0.672136;2.061855;0.89797;0.551424;-0.789823;0.473871;0.69875;-1.054597;-1.594068;0.501487;0.510757;-0.535056;0.985448;-0.10813;1.510365;0.51015;0.311172;0.26532;1.117075;-0.849375;0.544225;0.333499;-0.04153;11.93;0
11722;-1.444493;1.355472;-0.064158;-1.345608;1.113751;-1.111876;2.724015;-0.161482;1.324491;1.05577;0.712838;0.318959;-0.629703;0.928876;0.598097;1.448502;0.909201;-0.767429;-0.873251;1.267574;-0.105977;0.56226;-0.298193;-0.099364;0.952872;0.302115;-0.085489;-0.328137;7.49;0
11986;-3.443301;-1.827094;0.760174;-1.254666;0.511138;-1.403024;0.796287;-1.374532;1.34307;0.410683;-0.70638;0.733001;-0.547828;-0.867347;0.830778;-0.543651;1.243636;-0.743105;1.126726;1.24847;-0.744624;-0.833537;1.05835;0.15978;-0.106223;0.160634;0.124086;-0.28215;85.12;0
12194;-0.520275;-2.992068;1.159898;-0.197106;0.698563;-1.378537;-1.226745;1.68392;-1.174311;-0.922681;-0.336214;0.351688;-1.637597;0.395587;-0.506391;0.836589;-0.760965;-0.661918;-0.129579;0.47913;0.871696;-0.049847;-0.892741;0.441305;0.548228;-0.703102;-1.288753;-0.301898;8.39;0
12301;-3.389316;-2.382464;-1.859598;-0.430813;1.907645;-2.442847;-1.095114;-1.242687;0.290406;-1.769975;0.35965;0.293156;-0.281039;1.66226;-0.190853;1.241887;0.133325;0.106394;-0.932736;-0.126995;0.301904;0.191062;0.553268;0.963983;-0.188626;-0.278359;0.001206;0.313783;37.41;0
12476;-0.972491;-0.438037;-0.01999;-0.811442;-1.043533;0.587452;1.076038;-0.062463;1.183533;0.321345;-0.010227;-1.791948;1.086856;-0.756332;-0.162736;-1.166671;0.284506;-0.127916;-0.861325;0.085311;-0.854324;0.346536;-0.071982;0.012163;-1.398869;-0.349744;0.314862;0.355009;356.09;0
12519;-1.264755;-3.719843;-3.406942;-0.91659;0.277014;2.663783;1.641228;0.432899;0.716124;0.455909;1.753042;1.136376;0.781732;-0.79609;0.469765;0.127095;0.606841;0.24071;-0.004376;0.429431;-0.171806;-0.253654;0.792056;0.493721;-0.037863;0.035054;-0.910539;0.112569;20.9;0
12573;1.981195;-2.011401;-0.296068;0.48447;-0.260645;2.748594;-0.806076;0.591698;0.824863;1.729209;0.124698;-1.297253;1.104982;-0.973311;-0.23056;-0.02554;0.669533;-0.977867;0.037105;-0.002538;1.546831;0.454332;0.806309;-0.472303;-0.957674;0.38142;0.013188;-0.107828;237.7;0
12648;-2.049123;-1.284404;-1.34306;2.026203;-2.4886;-1.11365;1.756319;0.251844;-2.011656;-2.626412;0.898448;1.036705;-0.638449;-0.314468;0.407217;-0.926126;0.94535;-0.602692;-0.166758;-0.595285;-0.236019;-0.691339;-0.166003;-0.903743;0.392786;-0.165297;-0.315642;0.109184;5.36;0
12700;-1.554313;-2.555201;0.532158;0.0545;0.44514;-0.341965;-0.294655;-3.45113;0.699262;0.218857;0.479263;-0.062079;-1.114015;1.224763;-0.242771;0.242593;-0.692627;1.06734;0.794973;-0.045403;-1.24665;1.452991;-0.037704;-0.413871;-0.119183;-1.221662;0.616251;0.362408;14.87;0
12752;-0.813972;-3.943972;-2.481135;-0.03839;1.776726;1.660345;0.875712;-0.785991;-0.922224;1.089277;0.728001;-1.580651;2.135809;-1.059731;1.006649;-1.018712;0.12966;0.312134;-0.788939;-1.031622;0.333165;-0.449553;0.55342;-0.415561;0.633811;0.618456;-0.514866;0.548285;4.01;0
12795;-1.20128;0.231101;-0.753599;-1.257539;1.949341;0.595021;1.410379;0.402586;0.681155;-0.368068;-0.772937;-0.075271;0.176182;-0.464003;-0.020686;0.346303;1.254876;0.523815;0.802915;0.467957;0.269316;0.293595;0.313616;0.594825;0.121331;-0.439722;0.86445;-0.249484;36.95;0
12882;2.600047;-0.190642;1.479482;-0.246759;2.613319;0.198906;-1.847392;-0.079821;0.657089;-1.650359;0.225213;-1.475232;-1.57788;0.946709;-0.130206;1.922908;1.347826;-0.214453;-0.086102;-0.689817;0.962838;-0.397827;-0.08273;-0.044818;-0.535649;-0.412756;0.516908;-0.501091;106.71;0
12984;-2.290206;1.077722;-1.001263;1.760278;-2.397732;-0.321457;0.549784;0.658883;0.598909;-0.91802;-0.046875;1.106903;2.42798;0.608993;0.298952;-0.169725;0.173578;0.247664;0.688669;0.448649;-0.296031;0.07055;-0.526702;-0.372621;0.348295;0.315976;0.045435;0.102195;37.07;0
13109;-0.809839;-2.191037;-2.856453;1.543195;2.297506;1.587141;1.761517;1.265579;-0.171714;0.130783;-0.71055;-0.50058;-0.116381;-0.469727;1.478305;-0.073504;-0.477195;-0.398897;-0.516716;-0.821733;0.31243;-0.777054;0.216501;-0.541253;-0.810991;-0.252782;-0.57423;-0.592481;208.63;0
13155;0.577527;1.044666;0.408875;1.444523;0.305079;-1.407158;-0.705225;0.652958;1.3977;-0.440831;0.963518;-1.020773;-2.859472;-0.192483;-0.560719;1.256527;0.8703;-1.554227;0.620275;-0.118031;0.169977;0.774413;-0.698877;-0.254794;-0.15969;0.011704;-0.183524;0.091393;10.76;0
13298;1.648308;2.375696;-0.865659;1.398934;2.258776;0.659564;-1.320161;-0.817529;0.511339;0.421238;-2.035709;0.66424;1.366348;0.889219;0.935877;1.118349;0.441148;0.869767;-0.663662;0.221746;-0.014625;-0.588518;0.39191;0.559519;-0.969246;0.163126;0.27448;0.073508;46.43;0
13302;-0.811471;0.183631;-0.260687;0.69016;-0.4948;0.478762;0.603534;-0.590818;0.303668;1.484494;1.393893;-0.031927;-2.247951;1.528493;-0.754003;-0.533528;0.422587;0.15303;1.32435;-0.116282;0.226272;0.058747;0.67856;-0.542925;0.182047;0.073405;0.044117;-0.043874;15.01;0
13433;-3.810294;-1.32519;-1.082103;0.639714;-0.682505;0.077685;0.15547;1.991414;-1.077852;-0.345266;-2.24313;0.524965;0.24688;1.642972;0.029885;0.61563;0.647164;-0.614914;-0.074786;0.502646;0.429439;-0.045993;-0.522249;-0.077677;0.128601;-0.122859;-0.439397;0.590712;56.97;0
13557;-0.362703;-0.01901;3.001339;0.417545;-1.627076;1.06768;-0.415857;-0.16314;0.3857;1.419501;-0.136801;-0.102758;0.778747;1.334609;-0.733246;-2.588314;-0.837614;0.00106;-0.358956;0.354724;0.391733;-0.505198;-0.268693;-0.233145;0.065586;0.06087;0.443009;0.025441;70.5;0
13578;2.566456;-1.407972;-2.33269;-0.521977;1.120849;0.064871;-0.012744;-0.063536;2.126582;-0.036062;0.979985;1.155087;0.624138;-0.633257;-0.347894;-0.873624;0.708533;-0.39157;-0.960711;-0.314768;0.660163;-1.832529;-0.400985;0.21607;-0.486647;1.139186;-0.038415;0.182447;79.33;0
13844;0.480265;-1.696011;4.298578;0.188853;0.759977;-0.690922;-2.081165;0.656752;-1.579201;0.459433;-1.19215;-0.387498;1.463846;1.755883;-0.627477;0.951496;0.112893;1.258715;0.126562;-0.444267;-1.674053;0.762769;0.64341;1.122961;0.70325;0.634802;0.113083;0.381713;6.65;0
13864;0.391015;0.91204;-0.569861;0.376152;-1.491473;0.14304;0.491549;1.522294;0.753117;-0.037643;0.452214;-1.55013;0.946442;-0.699321;0.625378;-0.438998;0.961688;0.56411;-0.130391;-0.499099;-1.10172;0.103954;0.023919;-0.397708;0.472528;0.470606;0.397916;-0.022953;8.72;0
14005;-2.142885;-0.510557;0.297004;0.969099;-2.936509;-2.097498;1.964821;-1.022504;0.891863;0.487663;0.341935;-1.073361;1.752371;-1.575085;-0.462492;-0.166292;-0.002397;-0.964184;-1.093013;-0.609772;0.145751;-1.253018;-0.236942;0.193605;0.121706;0.235442;0.352899;-0.130133;11.51;0
14057;-2.34306;1.814815;-0.847943;0.212364;0.623038;0.834911;-0.896198;-0.540379;1.848071;0.677228;0.353165;0.440836;-0.119268;0.117867;0.472488;-0.803402;0.481738;-1.078023;-0.606434;1.624778;0.07458;-1.377568;0.391471;-0.009349;-0.302039;0.828823;0.432004;-0.11996;23.14;0
14106;-0.034819;-1.035392;-0.911117;3.059329;0.780255;1.174745;-1.037237;-1.858714;0.748314;0.789574;-0.335676;-0.641219;-0.427071;1.427168;-0.489414;-0.944559;0.373316;0.210454;-1.592892;-0.475583;-0.752214;-0.231878;-0.308065;-0.284324;-0.181931;0.473948;0.279449;0.139287;37.74;0
14128;-2.851439;-0.860232;-1.165093;-1.647933;-1.311993;-0.853297;0.203977;-0.302683;-0.038253;0.093536;-0.454605;1.280552;-0.362786;0.64708;-0.01504;-2.186638;-0.489513;0.112865;-0.925046;0.850921;-0.254462;-0.059377;-0.136337;0.030753;-0.00798;0.682915;-0.267858;0.106199;95.79;0
14235;1.453656;-1.250064;0.9279;1.141355;-1.589203;-1.1697;3.518888;0.725436;0.414873;-3.540557;-1.581528;-1.148972;1.288702;-0.060762;1.316415;-0.309572;-0.795492;0.435095;-0.109591;0.136076;-0.613339;-0.154772;-0.70127;1.110077;-0.572488;0.700234;-0.016921;0.564943;9.28;0
14308;-1.72096;-2.207917;-2.110308;0.011434;0.955098;-0.80427;1.353855;-0.383446;-0.344861;0.739137;-0.086063;1.018038;-0.643804;0.289709;-0.688397;0.419737;0.673736;-0.120395;0.276417;-0.263636;0.419015;1.039634;0.509961;-0.042115;0.443623;0.377261;0.539827;-0.209471;3.0;0
14429;-0.118082;1.138955;0.569804;0.073048;2.611823;-0.063821;-0.126777;2.144177;1.291184;-2.057615;0.955861;-0.418719;0.783508;0.520847;-0.671141;0.227228;-0.756905;-0.543766;-0.272264;0.159498;-0.660868;-1.202088;-0.687013;-0.042192;0.654854;0.304991;-0.53957;-0.077668;840.18;0
14534;-3.747245;3.511281;-3.278584;-1.083858;-0.633086;0.307128;0.039103;0.18828;-1.753878;-0.571505;-0.445223;1.304459;-0.855509;0.151665;-0.23405;-0.722174;-0.30902;0.428104;0.371969;0.206062;0.146729;0.15285;0.878424;-0.231051;0.888719;-0.114297;-0.451208;0.314942;6.07;0
14539;-0.837914;-0.931253;0.433028;1.517467;-1.163902;2.168604;1.47657;-0.071696;-0.586658;-2.516454;-0.394349;0.510575;-0.838149;-0.273543;-0.025999;-1.247513;-0.335018;0.499042;-0.78649;-1.343523;0.738314;0.464854;0.138171;0.253393;-0.178716;0.993076;0.216491;0.216648;116.1;0
14660;-2.382428;-1.447258;1.302205;0.997035;0.462425;2.000491;-1.137625;-0.369042;0.440771;1.941423;1.641455;0.20058;1.106913;-0.701115;0.554932;-0.319011;0.295721;1.056279;0.349446;-0.049832;-0.645792;0.449615;-0.107164;-0.609926;0.716179;0.014512;-0.036092;-0.018784;34.71;0
14748;-4.597815;-1.55941;-1.904524;1.253765;0.926649;1.125952;0.748561;-1.568229;1.238024;0.544861;-0.146769;0.667756;0.389199;0.117829;0.029116;-1.159492;0.561143;0.616942;-0.072543;0.014922;-0.988591;0.643573;-0.018121;0.074082;0.748233;-0.506065;-0.670168;-0.064487;48.28;0
14748;0.986592;-1.445938;1.044901;0.310328;-0.45272;0.181277;-1.395644;-0.057495;-0.065162;-0.265135;0.379203;1.224387;-2.103256;-0.107648;0.213129;-0.665462;-1.358672;-0.702939;-0.176867;-0.243388;-0.565746;0.084172;1.05017;0.271953;-0.328689;0.219224;0.279584;-0.165498;33.04;0
14776;3.130261;2.584126;0.097592;-0.391351;2.844626;-1.212809;1.136894;0.47648;-0.910571;1.636605;0.566433;-0.040296;-0.849662;0.013463;-1.060438;0.123613;-0.643624;0.215419;-0.012885;-1.624632;-0.645116;0.177212;-0.844618;-0.517354;-0.521968;-0.057659;0.181169;-0.298442;18.59;0
15020;2.132473;-1.512971;2.433624;-0.024517;1.294325;2.253918;-0.374503;-0.090503;-0.28196;0.669911;-0.147435;-1.848228;-2.498021;1.014155;0.264427;-0.756926;-0.684099;-0.240075;-0.495397;-0.245697;0.01944;-0.237487;-0.798673;0.974706;0.56503;-0.460098;1.053743;-0.00818;66.42;0
15031;1.259297;-1.282512;-1.271362;0.685521;-0.476154;-0.309364;0.238861;0.325025;-0.453658;0.225804;0.714881;1.198045;-0.390507;-0.227732;0.288754;1.141957;-0.216107;-0.793806;-1.252847;1.252407;-1.251987;-1.086935;0.584822;0.952357;-0.285229;-0.431511;0.077504;0.192711;17.15;0
15183;-0.877536;-2.415813;4.272139;-2.777918;-2.147627;0.394228;-0.455006;-0.748105;-0.403073;0.520707;1.029189;-0.258532;-0.292489;-0.189806;0.601156;-0.910318;-1.733322;-1.502662;-0.85659;0.433916;1.162441;0.23673;-0.581238;1.371085;-0.381633;0.051046;0.848014;0.121968;190.46;0
15292;1.501486;0.238012;-3.590081;1.309565;1.870802;0.854379;0.856372;-1.43122;-0.528697;-0.326447;0.941643;2.5443;-0.485079;0.192314;-0.3088;-0.522207;0.955068;1.888104;-1.153586;-0.80052;-0.927082;-0.289902;-0.468304;0.348529;0.424503;0.08101;0.393445;-0.027179;77.68;0
15328;2.316514;-0.386307;-0.477551;3.515194;1.694865;0.101922;-0.226606;-0.076388;-0.528217;-1.261256;1.055689;-0.586665;1.128233;2.530824;-0.016128;0.757763;0.031942;-0.469481;-0.194564;0.697754;-0.994892;-0.535678;-0.284707;0.253509;-0.720678;-0.666719;-0.752778;0.105087;81.4;0
15450;0.196803;-2.237319;-2.54484;0.752076;-0.367799;1.550959;2.665885;0.312522;-1.937533;1.137372;-2.104371;-0.366988;0.366532;-1.038221;0.632785;0.617573;-0.13549;-0.105999;0.542994;-0.842507;0.034803;0.268196;0.687793;-0.047545;-0.231828;-0.168413;0.012235;-0.314634;15.48;0
15602;-2.379502;-1.814595;2.815092;-0.328916;0.533794;0.625671;1.749396;-0.150742;0.280169;0.012643;-1.175359;0.747001;2.337217;1.058201;-0.973364;0.464626;0.629277;0.18464;1.191747;0.217052;-0.099773;0.332253;0.491919;0.041583;-0.969304;0.491253;-0.025693;0.187065;23.23;0
15760;-1.043799;2.381975;-0.375169;-0.158954;-0.157648;1.334889;-1.627318;0.292184;0.692207;-1.827443;-0.504768;0.763967;0.482754;-0.277034;-1.643432;-0.551482;0.425079;0.093815;-0.383553;0.223513;0.991037;-0.508113;-0.097532;0.565481;-0.43718;-1.24995;-0.035621;-0.472462;5.57;0
15774;3.250258;-0.213416;-0.239244;1.07471;0.768426;0.61497;0.227406;0.974205;1.598234;0.643041;-0.791874;0.428397;0.500422;-0.048549;-1.019144;0.524033;0.415796;-2.11812;-0.140231;-0.272635;-0.209876;0.180006;0.23832;0.010483;-0.341878;-0.118978;-0.3457;0.08414;19.5;0
15809;-0.215751;-0.094084;0.68929;-0.29677;-1.36443;-0.030407;0.901592;0.969673;0.896441;0.134534;-0.714504;-0.544327;0.231114;-1.249678;-0.591781;0.707017;-0.033445;-0.13922;1.514909;0.81253;-0.218065;-0.058484;0.223325;-0.092003;-0.390111;0.015459;0.320759;0.195204;6.99;0
15825;-6.553274;-0.087219;0.012744;1.303519;-1.561176;0.118667;-0.578118;1.070272;0.840296;1.942803;0.927355;-1.138592;-0.288253;1.815244;0.96589;0.398688;0.070051;1.48777;-0.336208;0.590329;0.462783;0.136721;-0.631566;0.340944;-0.223645;0.324073;-0.137679;0.0346;237.37;0
16088;-2.934401;2.142702;-0.87658;-0.17728;1.168992;-0.06278;1.493471;1.246338;0.275613;0.3827;0.129052;-0.660315;-0.653663;0.223634;1.836619;-0.01848;0.706106;-0.177942;-0.517629;-0.587;0.681658;0.902569;-0.589389;-0.382067;-1.068229;-0.102256;0.47035;0.002141;35.72;0
16187;-0.897675;-2.078221;-1.877537;2.504141;1.343908;-1.6881;1.347367;0.641528;-1.988807;-1.197351;-0.119589;-1.491491;-0.255584;0.642474;-0.837593;0.517843;0.437562;1.373497;-0.115626;-0.213358;-1.429682;0.318622;-1.27275;0.963999;-0.523417;-0.189806;0.411578;-0.349408;42.77;0
16226;1.949859;-0.955764;0.274455;2.464967;-0.627293;-1.31109;-0.113618;0.474028;0.258155;-1.861266;-0.210074;2.052811;-0.211515;-1.428872;-0.086615;-0.056682;1.466317;0.02639;-0.35384;-0.649674;0.037791;0.264209;0.914171;0.00513;0.69933;0.299412;-0.095522;-0.014472;23.62;0
16240;-0.602589;-0.56231;0.592039;-0.398841;-0.983787;1.004928;1.206708;2.362124;0.073614;1.468081;-0.38814;-1.004377;-0.12044;-0.606578;-0.489441;0.365457;0.100519;-0.294958;-0.559629;-0.43157;1.563204;-0.637351;-0.425455;0.466501;0.155053;-0.025064;-0.242634;0.65417;44.54;0
16320;1.986142;-3.247634;1.07002;-0.045054;1.633642;-1.654964;-2.999222;0.982508;1.082861;0.02065;-0.226772;-0.281114;0.580548;0.405977;0.427888;0.07566;0.539599;0.121311;-1.150285;0.510597;-0.46505;-0.535931;-0.001575;-0.488984;-0.26643;0.866187;-0.223349;-0.022399;1335.84;0
16792;-1.096017;-1.854925;2.908218;0.038236;-0.937062;-0.517617;1.673409;-0.955749;0.574226;-0.853727;1.435341;0.695525;0.258071;-0.144539;0.244705;-1.319406;-0.12577;0.031559;1.280027;-0.000385;0.099648;0.346719;0.324123;-0.02651;-0.340796;0.304604;0.010781;-0.091186;21.11;0
16878;-3.90037;1.540747;-3.262391;0.057268;0.126468;-1.376638;1.089271;-2.167026;-0.19286;-0.694435;-1.779507;0.015169;-0.526251;0.438812;-0.807691;-0.503679;0.258391;0.01288;0.436078;0.802662;0.734392;-1.143115;-0.612186;-0.240145;0.397908;0.398968;0.128881;-0.533361;12.48;0
16905;-8.138007;6.699796;-3.149892;4.055953;-1.573169;-4.702237;3.563125;-3.278422;-2.090286;3.791892;-2.893672;3.056218;4.034665;-4.82882;3.681339;5.436486;-3.1001;-3.9414;-2.23899;1.674727;3.350691;-4.290681;-3.366178;3.109335;4.368392;4.806406;3.698559;3.900548;29.17;1
16906;-1.028544;1.045169;-0.082253;-1.275349;-0.048553;-0.588766;-1.35872;-0.236971;2.103967;1.505195;1.319937;-0.575423;-0.738618;2.028736;-0.575241;1.840805;0.303191;-0.488938;1.299326;-1.207139;0.344966;-0.256602;-0.535509;-0.214416;0.044657;0.036956;-0.179245;0.120556;73.3;0
17183;0.602643;1.351126;1.819524;-1.47391;-1.97433;-0.186508;0.302332;0.793443;0.883302;0.604272;2.359551;-0.137104;0.185307;0.494429;-0.140149;-1.694916;-0.401752;-1.145654;0.763305;0.222521;-0.777108;-0.549542;-0.580971;-0.693857;-0.583485;0.921301;-0.165989;0.144378;0.75;0
17414;0.440803;-1.289126;-0.168029;1.844656;0.315118;-0.520291;-2.522592;1.191151;0.323851;1.285924;1.31218;-0.592504;-0.919669;-0.420795;1.10953;1.375968;-0.575934;0.471451;0.002637;0.650011;-0.059207;-0.102388;-1.806024;0.644352;-0.277455;-0.274368;0.114085;-0.157037;36.45;0
