Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
320;-1.856078;0.233693;0.564898;1.081744;0.356217;0.432758;0.174877;-1.397269;0.740306;-0.215369;2.460831;0.06625;0.952333;-0.312702;-0.180457;-1.410135;0.386815;0.73393;-0.094371;-0.973587;0.475579;-0.276375;-0.457955;-0.249174;-1.167612;-0.185119;-0.374059;0.173812;270.11;0
322;0.374297;0.36886;1.566056;0.797733;1.746874;-1.040849;-0.097441;-0.504534;-0.34188;0.879552;-1.90852;-0.510354;1.194428;-0.462287;0.314928;-1.259959;0.246289;-1.018645;0.665242;0.315405;-0.74684;-0.507712;-0.455324;1.565691;0.278238;0.032402;-0.487879;0.098188;11.51;0
326;0.044434;-0.845203;-0.200264;0.376077;0.290416;-2.264939;-1.349227;-0.101842;-0.910848;-0.328273;-0.802782;0.103254;-2.019282;0.870743;-0.319208;0.539446;-0.038239;0.921462;1.14703;-1.32127;-0.588363;-0.363272;0.264255;0.009012;-0.022956;-0.495259;0.833754;0.272209;84.14;0
327;-2.039155;0.925391;2.54598;-0.463851;1.158045;1.178979;3.610131;-0.662412;-0.828595;0.019952;-1.423172;0.450524;0.75539;-1.406322;-0.234512;-0.53164;0.623905;0.811117;-1.105304;1.478346;0.012848;0.311379;-0.706674;0.04327;0.00362;0.914687;-0.032993;0.186224;60.27;0
333;-0.800016;5.364656;0.402744;1.32742;1.164975;0.11998;1.450069;-1.929864;0.790382;0.451604;0.830637;-2.617358;-0.827052;-3.738099;1.365061;1.351284;-0.463996;0.829819;0.196026;-0.028071;0.951864;-0.520875;0.079612;0.446426;0.092128;-0.100037;-0.426976;-0.023363;50.52;0
337;0.815052;1.91883;-0.864989;1.105213;0.277349;-0.439907;-0.750632;-0.028654;0.302795;0.78992;0.614209;-0.121772;-0.397536;-0.574881;-0.648001;-1.322291;-0.089916;-0.763409;0.418523;0.285565;0.3354;-0.284833;-0.511194;1.064638;-0.234461;0.39109;0.098908;0.394235;16.25;0
339;-0.081184;0.37799;-0.015451;1.221809;-1.90237;1.072143;-0.776733;1.099923;1.486101;-1.818073;-1.230211;-1.593616;-0.234143;-0.271658;0.535866;0.294192;0.76238;0.018836;-0.760545;1.203427;0.275247;0.93261;-0.758399;-0.475491;-0.046685;0.746688;-0.048113;-0.605679;155.59;0
346;1.417704;-4.011555;-0.096352;0.290244;-0.692168;2.095063;-0.43396;-0.83718;-1.16142;-1.888336;2.035211;-0.319795;1.358094;-0.749892;-1.26784;-0.104817;-1.527752;0.110565;0.174193;0.553931;-0.786658;-0.602339;0.360448;0.372474;-0.667814;0.795126;-0.694531;0.556616;33.99;0
347;0.018234;-1.006874;0.241523;-0.955571;1.982038;0.241029;-0.235071;1.404575;0.13631;-0.677116;1.32085;0.660558;0.283349;-0.006924;-0.073168;0.721687;1.103382;-0.524302;-1.137351;-0.261182;0.277251;-0.961106;-1.374218;-0.456046;0.621157;-0.587582;-0.237291;-0.05444;64.85;0
348;-2.35404;-1.745571;-0.363106;1.324515;0.473988;-1.356923;-0.551574;0.355242;0.590434;-1.535834;2.521656;-0.687719;-0.282511;1.217569;-0.298847;0.681598;-0.158244;0.223302;-1.113969;-0.457356;-0.329005;0.384983;0.145484;-0.479722;0.211427;-1.162642;0.062973;0.523102;215.71;0
354;2.59365;1.806318;-1.226097;-0.979063;1.431773;-0.918366;0.197037;3.236346;-0.279654;0.018658;0.665243;-0.372676;-1.019364;1.281371;-0.408963;-0.227636;1.401557;-1.467335;1.165967;0.352519;0.115521;-0.536597;0.053888;-0.515029;0.019;-0.458541;-0.167546;-0.037557;2.12;0
357;2.952924;0.118338;1.2961;0.46727;1.188735;-0.919647;0.835122;-0.58755;-0.332821;0.034981;0.233334;-0.547628;-0.849996;-1.294448;1.432012;-0.014178;-1.89316;0.60744;0.014734;0.409246;0.822384;-0.078588;-0.014609;-1.120693;0.603015;-0.531769;-0.641091;-0.111645;8.43;0
358;2.083185;-0.762226;-1.647082;0.344027;0.150117;0.635437;-0.288033;-0.509112;1.349116;1.159827;-0.281803;0.578142;0.462749;-0.495644;1.870213;-0.203568;0.552228;-1.142459;-0.463101;-0.534226;-0.509074;0.691857;-0.555395;-0.161791;-0.565578;0.157316;-0.506326;0.204371;14.45;0
358;-3.03052;-3.268435;1.408001;1.390095;-0.308952;-0.887222;-0.35639;-0.531736;-0.107691;2.25183;0.577742;2.471187;-0.14533;1.070336;0.651173;-0.177212;-0.855218;0.832199;0.606518;0.765424;-1.630754;-0.036885;-0.903873;-0.126261;-0.158978;-0.181414;-0.338435;-0.094995;19.96;0
359;0.003949;-1.072133;0.115191;-0.998573;-0.533076;2.104141;1.812949;1.697673;1.10097;1.43232;0.940493;-0.425813;0.286259;0.547244;0.728449;-1.936819;-1.046628;0.406095;-0.440738;0.036903;0.021114;-0.135572;-0.705782;0.506516;0.065029;0.03039;-0.293381;-0.087456;19.77;0
364;-1.500365;-0.591946;1.788293;-0.425083;-0.459883;0.738844;2.528532;-0.416333;0.982883;-0.591829;0.29211;-1.972724;1.362764;-0.337533;-0.460672;-0.874655;-0.433796;-0.071296;0.005982;0.762527;-0.800317;-0.147209;0.581644;0.087959;0.911082;-0.582221;0.444709;0.105424;59.42;0
366;-0.157722;3.557461;-0.198059;1.398196;1.858921;-0.830245;0.741542;-0.274828;1.28164;-2.301091;0.249798;0.007029;1.108463;-0.523443;-0.224311;0.264614;0.427382;0.89635;-1.08464;0.520845;-0.096028;-0.477401;-1.067197;0.238621;-0.577703;-1.070897;-0.090571;0.661543;21.95;0
370;0.761372;0.420238;1.962913;-0.053027;-0.660361;-0.307032;0.955257;0.720896;-1.825703;-1.057884;-1.252933;-1.842743;0.527433;1.691055;-0.184103;-0.584908;0.280448;-1.024189;-0.737657;-0.984943;0.06365;-0.356564;1.189643;0.626845;0.197699;0.87175;-0.536024;-0.220504;34.54;0
370;-1.189934;0.142509;3.125308;1.427601;0.303974;1.041209;1.427466;0.975898;0.669249;0.000554;-0.148693;-0.446891;0.335163;-0.458511;1.034669;-0.578076;0.890585;0.100695;-1.275549;-0.756855;-1.156051;0.953666;-0.715707;-0.103496;-1.32205;0.685086;-0.464278;0.066289;444.7;0
372;2.596932;-0.297869;0.7039;0.76082;1.910847;0.122448;-0.471695;0.367497;0.948289;0.307573;-0.114344;-0.534334;-2.403819;-0.064425;0.226903;-0.198808;-1.017272;-0.750095;1.0467;0.19504;1.605028;0.329983;-0.443533;-0.146692;0.572874;0.376519;0.398908;0.122112;27.38;0
373;-0.311585;-0.160532;-0.062095;-3.364438;0.797502;-1.696763;-2.242097;1.057956;0.185205;0.604447;-2.0159;-0.032589;0.284005;-0.027675;-1.059633;1.260693;1.12336;-0.196575;0.249582;-0.65007;-0.240582;0.257506;-0.265582;-0.658384;0.697447;-0.28522;-0.08262;-0.009357;6.71;0
373;0.890713;-0.68453;1.475664;-0.069412;-0.124362;0.332182;-1.423003;2.062906;0.839261;0.414906;0.191441;0.173869;-0.630339;0.364024;-1.427128;-0.036436;-1.804568;-0.001672;-0.728199;-0.253179;0.536186;1.449055;-0.855185;-0.281169;0.473634;-0.318996;-0.133187;0.456618;90.41;0
378;1.003834;0.208279;-0.562542;-0.667124;-1.508976;-2.747749;1.870028;0.143335;-1.122823;0.705155;0.14926;-1.567956;-0.327986;0.49586;-0.28937;-1.591772;-1.376875;-0.398579;0.885618;-0.521439;0.024203;0.35588;-0.807694;-0.246516;0.059399;-0.144092;0.38549;-0.309482;46.29;0
382;1.105899;-1.429896;0.69311;1.291968;-2.614771;0.474188;-0.923815;-0.062677;-0.722316;0.609637;-0.363224;1.570148;0.874255;-0.768424;-0.221376;-0.254429;-1.017032;-1.880283;-0.767843;-0.410938;1.334427;-0.069722;-0.127842;0.398188;0.175429;0.191499;-0.101317;-0.222164;3025.19;0
383;0.267246;0.647485;-1.855205;-0.007182;0.241705;-1.031426;-1.340023;1.722886;-1.056885;0.108472;-0.092708;0.020681;-1.673381;-0.022405;0.140359;-0.269237;-1.195013;0.018515;-0.476839;0.022391;0.500575;-0.404819;-0.241205;-0.016908;-0.043933;0.1194;-0.159544;-0.47353;15.6;0
384;-0.409454;1.342354;2.900064;-0.101228;0.586129;-0.887068;-0.647395;-0.641253;-2.357031;-0.56896;1.213649;-1.467772;-0.905873;-2.462522;-0.290581;-0.61483;-0.597697;0.552066;0.584318;-1.080822;-1.132279;-1.433584;0.612739;0.317388;-1.036592;0.205285;-0.166301;-0.078626;81.62;0
387;-1.722861;-1.097795;-0.191785;0.442163;-0.471692;0.922555;1.787238;-0.983639;1.331883;1.028129;0.45077;-0.259026;0.657307;0.770626;0.173115;0.616648;0.743664;-0.375429;0.753561;-1.552921;0.435763;0.554597;0.285013;-0.896717;-0.200287;-0.125995;0.499153;-0.095912;37.92;0
390;0.962917;1.540685;0.794292;0.724163;-1.228399;-1.681743;0.124367;-1.893029;0.754274;-0.21623;0.144304;0.6596;-0.892746;-0.241976;1.028994;-1.360656;0.30053;0.477377;0.44774;-0.385391;-0.600733;-1.093499;0.608756;-1.202519;-0.132912;-0.544245;-0.114775;-0.305373;125.26;0
405;-1.586225;-1.393939;0.221209;-1.841932;-1.797653;0.365616;1.198591;-0.431001;-1.504447;1.033972;-0.575922;0.975289;1.281824;0.955069;-0.539481;-0.679435;-0.516896;0.153056;1.256451;0.878875;0.060403;0.74233;-0.950571;1.038486;-0.333852;0.304476;-0.089655;0.056647;18.27;0
406;-2.384683;-2.539299;0.076178;2.574377;-1.441182;-2.013731;-1.055557;-1.139116;-0.536825;-0.060927;0.193405;0.900464;-1.267134;-0.279721;-0.189493;0.302822;-0.221694;0.21229;-0.550796;-0.292064;0.18794;-0.1308;-0.769269;0.502691;0.694622;-0.3578;0.501333;0.60894;364.66;0
407;-0.020234;1.291618;-2.44546;-0.712112;-0.222549;-1.501143;0.698047;-1.802039;-1.386272;1.319401;0.130272;0.642367;0.453747;0.111632;-0.449386;0.842431;-0.07477;-1.096485;-0.439598;1.144305;1.962068;-1.111005;0.117463;0.491926;0.490046;-0.36709;0.130183;0.045416;16.71;0
407;-0.334767;-1.853476;0.851082;-0.589828;-0.515841;-2.596342;-1.05794;-0.531441;-0.57207;-0.417874;0.153327;-1.314118;-1.618716;-0.101659;1.308053;-0.357255;-0.824232;0.951614;-0.781441;-1.691638;1.349952;1.526112;-0.785171;0.178651;0.285138;0.901464;-0.031269;-0.168178;2261.73;0
409;-2.182274;-0.239437;1.323668;-0.508103;-0.588432;-0.464453;1.654607;1.082569;1.634031;0.470898;-0.033704;-0.852251;0.397488;0.054667;-1.098219;-0.914586;0.293306;-1.376667;-0.943915;-0.760181;-1.152673;0.101773;0.12927;0.379031;-0.075062;-0.004094;0.58942;0.073484;8.9;0
410;2.733725;1.69483;-0.356021;-0.079739;1.856359;1.48493;0.949495;-1.772514;-0.487393;1.437548;-1.383806;1.143307;0.478819;-0.768499;0.859577;-1.262075;-0.04551;0.44078;-0.262722;-0.214365;-0.504386;0.113807;0.184028;-0.714941;0.219503;-0.392447;-0.027497;-0.295695;8.89;0
411;2.226006;-0.061156;0.601751;1.74009;0.149423;-0.981036;-1.464793;-0.7462;-0.458183;-1.11684;-0.108476;-2.425896;1.139183;0.052388;-1.060398;0.933539;0.645613;0.209631;-2.152603;-0.438593;0.475057;0.144101;0.345032;0.105427;-0.037872;-0.767899;0.301931;-0.301721;2.38;0
412;-1.75028;-2.77862;-0.588735;-0.006044;0.516089;-1.447135;1.300518;-2.656119;-0.616111;0.39377;-0.827636;-0.155208;1.461561;-0.182603;0.991178;0.351432;1.217701;0.620138;0.523521;-0.335373;0.024563;1.47518;-0.566945;-0.39648;0.17689;-0.154709;0.391566;-0.320432;1231.61;0
413;-1.283514;1.386417;-1.258349;-2.174093;-3.33135;-0.06327;-0.993682;-1.310153;-0.137484;0.638837;-1.020525;-0.91041;0.773831;-0.086946;0.289236;1.38366;0.916956;0.551791;-0.695871;1.407506;1.014183;-0.204438;0.011106;0.446568;0.638946;0.843326;0.351769;-0.354942;79.74;0
414;-0.605431;0.982882;-0.171787;1.644516;-3.480722;0.888707;-0.282807;1.222268;2.769408;-0.9756;-1.153597;0.850731;1.042198;0.637737;0.273265;-0.128104;-0.170991;1.598962;-1.707202;1.769101;0.997162;-0.045235;-0.839724;-0.05721;0.255615;0.148682;0.836813;0.18117;166.23;0
422;2.734228;1.249671;2.834922;-3.141698;0.181925;0.40017;2.328538;-1.206103;-0.820386;0.377234;-0.718579;0.120658;1.213759;0.63212;0.599803;-0.197646;0.662799;0.702792;0.317524;-0.01743;0.21756;-1.460069;0.431408;-0.352467;0.05363;0.026625;-0.307903;-0.45153;17.71;0
425;0.366219;-0.874983;-0.162468;1.346692;1.833412;-0.282645;-0.782261;0.259966;-0.302471;0.977694;-2.115007;1.096492;1.681187;-0.236235;-1.201898;-0.599367;-0.09784;0.564794;-0.436567;1.16799;-0.087651;0.851198;-0.912379;0.427992;0.232961;0.579289;-0.047869;0.048809;18.54;0
426;3.083672;-1.13347;-2.334846;0.613931;1.276144;0.340527;0.419667;-3.403987;-1.106275;0.168526;-1.162322;1.129442;-0.576426;2.142555;-0.283768;0.404712;-1.16443;0.038038;-0.559707;1.594734;0.942737;-0.523541;-0.195215;0.849512;-0.098216;-0.815245;0.201783;0.281748;455.84;0
429;1.428824;1.005578;0.749222;2.224992;1.070487;0.98327;-0.355132;1.766798;0.412164;1.899041;-0.16029;-0.13295;0.18016;1.526287;0.817743;0.049472;0.001761;-0.496227;-0.14031;-0.2668;-0.127674;-0.367846;1.257557;0.722041;-0.13029;0.978115;0.192519;0.484441;90.7;0
429;-0.538659;0.290589;-2.839798;-0.676099;1.803637;0.260751;-0.166214;1.415769;-1.141334;0.548445;0.380745;0.427704;0.167818;-1.35696;1.71979;-0.068502;-0.07207;-0.400073;-0.008171;0.038182;-0.981791;0.141725;-0.336894;0.761117;1.066711;-0.792607;-0.123188;0.223015;1350.14;0
431;2.512149;-1.425987;1.138059;-0.801461;-0.21041;0.00465;-1.109273;0.550271;-0.195281;-1.787473;-0.967951;-0.735411;0.894647;-0.885645;-1.890776;0.171026;1.276633;-0.009363;-0.73249;-1.668558;-0.819621;-0.324737;-0.124159;0.542417;0.20916;-0.375045;-0.266113;-0.425825;1361.83;0
437;-2.519735;-0.66859;0.177908;-1.288287;-0.789377;-0.310511;-3.380438;1.740234;-1.45186;-1.254932;0.578957;-0.208275;-0.463872;-0.246679;0.706206;-0.249511;0.582891;0.912492;1.458709;-0.636038;0.110875;-0.239925;-1.078102;-0.588274;0.180966;0.619949;0.268132;-0.420431;55.77;0
439;-1.071936;-0.557437;-0.933096;2.053155;-5.093062;-1.344301;-0.711678;-0.013554;-0.709362;-0.38316;-2.093531;0.107661;1.291736;-0.271843;0.525515;0.557241;0.707705;-0.104942;-1.873817;1.587937;-0.41881;-0.405737;0.291037;-0.194674;0.178038;0.138308;-0.328654;-0.40882;184.4;0
442;-2.292083;-2.333091;-1.081998;2.395807;-0.809927;0.636541;0.786448;-1.745575;-1.521934;-0.433446;-0.372593;-0.211923;0.28282;1.172614;-0.233675;-0.426497;1.21742;-0.040447;0.370978;0.051971;-1.647244;0.638245;0.113367;-0.832153;-0.031449;-0.004124;-0.355207;-0.352261;1.96;0
445;3.060658;0.250137;-1.568554;1.477615;-0.432532;1.115397;1.38594;0.297452;-0.020965;-0.076193;1.303144;0.175576;-0.193733;1.483133;1.376368;-0.94747;0.119787;-0.307135;-1.575691;-1.221223;0.049353;0.59325;-0.07932;-0.627825;-0.179053;0.751132;0.047977;-0.405464;64.84;0
448;1.220946;-2.355397;-1.086449;0.068098;1.262186;-0.839224;0.611104;-1.972355;1.489199;-0.973114;-0.477669;0.493551;-0.482336;0.441215;0.842762;-0.33466;0.069526;0.427602;0.586387;-2.266405;0.228908;0.332584;0.723845;-0.65196;-0.383917;0.119842;-0.447241;0.3326;16.05;0
449;1.313205;-0.816945;-0.197403;-1.214239;1.690462;-0.608118;-0.138537;2.247853;-1.312522;-0.134976;-0.885842;1.336584;0.768678;-0.833772;0.734258;-0.07194;0.51411;0.055422;1.676061;-0.44431;0.541861;-0.14773;-0.703355;-0.171623;0.371835;0.135789;-0.79038;-0.16874;39.86;0
455;-4.518771;-0.481604;1.537496;0.197185;-1.271549;2.416731;1.686245;0.147604;0.277044;2.376264;-2.439045;-0.773487;0.769743;-0.171734;0.165057;-1.260492;-0.151942;1.083138;-0.610257;0.378205;-1.27655;-0.133426;0.192943;0.245945;-0.495301;0.136322;-0.027219;0.585833;33.77;0
456;-1.618521;-0.788313;3.401726;-2.588748;0.295398;-0.077137;-1.113011;-1.127896;-1.169237;1.004176;-0.367493;-0.979751;0.00012;0.440399;-0.286908;0.376751;0.383377;-1.835396;-0.63304;0.142901;0.457256;-0.612489;0.559036;-0.159576;-0.425763;-0.653844;0.288863;0.271836;32.48;0
458;0.363434;-3.330881;0.180164;-0.592967;0.074497;3.276222;-1.189096;2.582483;0.756964;-0.482864;-0.196846;0.675679;1.565218;-0.654102;0.313671;-0.368501;-0.903577;1.34906;0.913547;0.717255;-0.361112;-1.652369;-0.821641;1.729472;0.680495;0.944023;-0.071815;-0.212208;408.08;0
468;-1.682216;-1.579349;-1.409896;-0.148869;-0.104717;-0.044557;2.037067;0.125075;-1.956051;2.048055;0.790489;0.659903;-0.746637;1.01236;-0.649078;-1.303508;-0.596883;-1.102076;-0.58398;-1.145594;0.094862;0.19717;-0.85931;-0.012072;-0.448446;0.516976;-0.452932;-0.354567;44.17;0
469;-0.312837;-1.868042;0.278187;1.977136;0.100285;0.75868;-0.241072;-0.875859;1.340177;0.863626;-0.01068;-0.023406;-0.190519;-3.57281;0.98103;0.088805;-1.399146;-0.044274;-0.12651;0.072001;0.704793;1.415838;-1.505931;-0.869715;-0.579921;0.281639;-0.32927;-0.190996;6.87;0
479;-3.985596;0.550097;-1.174095;-1.293207;3.079258;0.804795;-1.900297;1.835938;-0.290169;-0.513439;-0.078826;0.224532;1.065311;-1.809385;0.502762;-0.169783;0.225452;-0.338947;-0.138659;0.881479;-0.020209;1.722526;-0.802969;-0.515779;-0.205706;0.089554;-0.192477;0.414987;44.62;0
485;5.148394;1.926886;-0.154297;1.19091;-0.69676;2.569288;0.332649;0.941367;0.515785;0.743174;-0.406714;-0.280668;-0.867095;-1.806673;-0.178284;-0.454668;0.461785;0.624938;-0.625928;0.48656;0.998671;0.090605;0.338262;-0.298743;0.53109;-0.786975;0.522536;-0.104096;20.86;0
495;3.094151;-3.181974;-1.249255;1.576748;-2.280187;1.42391;-1.177576;-0.284386;0.160202;0.655531;1.754742;-0.192445;0.241579;-0.282;-1.336811;-1.102858;-0.653054;0.018645;-0.585994;0.494872;-0.13781;-1.493334;-1.084483;0.029039;0.10116;-0.728793;0.288242;0.195538;182.75;0
496;-3.016874;-0.817024;-4.823156;0.74383;-0.219216;0.76734;0.427945;-0.852042;-2.797589;-1.012889;0.087829;1.192653;0.821048;-0.428328;-1.183786;-0.231721;0.792131;-0.199729;-0.354376;0.199349;-0.664082;0.309809;-0.129107;0.748971;-0.196906;1.011156;-0.21934;0.25248;15.38;0
501;-2.9768;-0.839058;-0.921815;-2.715233;-0.462128;-1.339256;-0.709813;1.47026;-0.11939;-0.323787;-0.623611;-0.109227;0.446658;0.272729;-0.23292;-0.183831;1.040293;-0.747403;-1.356123;1.082823;0.363252;0.571026;-0.141554;0.62983;0.448379;-1.109382;-0.268028;0.075857;102.38;0
506;-0.550695;-1.285995;-2.931889;1.268365;-0.03154;0.200753;-0.796971;0.263937;0.893845;0.681517;0.059271;-0.456263;0.406624;-0.485399;-0.579245;-0.914109;-1.177832;1.075619;0.205515;-1.149979;-0.338337;-0.471084;0.479431;-0.438808;-0.190421;-0.408342;0.125309;0.396587;57.04;0
510;-1.604138;0.778656;-0.841212;1.820711;0.684176;0.884383;0.076552;0.067544;-2.105535;-0.711123;1.429526;0.864388;1.105731;0.474314;1.333436;0.08165;0.535098;0.698055;-0.038592;0.153306;0.082018;0.796214;0.439596;0.37995;0.688076;-0.598533;-0.578003;0.247429;71.04;0
516;-1.344618;-5.046456;1.497792;-2.501474;-1.186766;1.636873;-0.244578;0.09812;0.153096;-0.973827;-0.352037;0.071004;-0.067048;-0.960045;0.272854;0.182077;0.605181;-1.749017;-0.780536;-1.566243;-2.281637;0.214084;-1.453107;-0.176713;0.09319;-0.183791;-0.098864;0.34686;6.34;0
519;2.037999;-2.073713;0.573014;-0.806747;-1.15883;0.055613;1.606422;-0.532271;-0.41512;-0.285618;-0.365106;-1.400166;-0.397991;0.380375;-0.578098;0.186038;2.44416;-0.026909;0.744753;-1.025552;0.309223;0.284275;-0.387667;0.044685;0.064639;0.155588;0.388595;-0.252482;19.0;0
523;-3.78587;1.867827;-0.619353;-0.896466;1.255128;-0.169567;1.941074;3.11443;-0.046344;-0.875825;0.447515;0.617334;-0.099096;-0.372506;0.038595;-0.64892;0.196484;0.901939;0.994071;-0.271768;-0.095761;1.121467;0.050274;-0.16854;0.032403;0.273323;-0.653741;0.063476;69.6;0
524;-4.125012;-1.27744;-0.793308;-0.722156;1.087905;2.602379;-2.156027;2.081435;0.486785;1.115548;0.688051;0.079517;0.543032;-0.302289;-0.847247;0.091514;1.222834;0.121735;-0.004806;-0.224505;-0.932408;0.147864;0.235354;-0.541738;-0.500012;0.763805;0.302637;0.228301;11.48;0
525;-1.333943;-2.675293;-0.510526;-2.317117;-1.194671;-1.504163;-2.057989;0.841042;-1.142296;0.847698;0.007537;0.879736;0.479514;0.279534;1.170105;0.962277;0.334605;-0.65171;0.369289;1.150863;-0.734522;-0.66321;-0.755869;0.306653;0.21093;0.052713;0.329203;0.926148;133.51;0
527;2.459496;-4.426983;0.041913;3.007692;-0.041833;-0.87266;1.504218;-0.521611;0.89636;2.496409;-0.649433;-0.700506;-0.539535;-0.140182;-1.618121;-1.815561;-0.292493;0.836877;0.372295;0.314334;0.105958;-1.152928;-0.346388;-1.138852;0.641809;-0.306113;0.256595;-0.416117;36.59;0
527;-0.613568;-0.449022;0.925965;0.109371;0.045768;-0.936614;-3.178237;1.247247;-1.449874;1.21448;-0.489532;-1.513343;0.730075;-0.612967;-0.589048;0.019089;-0.712636;0.423265;-0.450399;0.637197;0.266453;-0.597193;-0.492087;1.079016;-0.250853;-0.012611;0.636781;-0.339776;252.27;0
528;2.969374;0.188632;1.473322;1.644012;-1.4557;-0.841812;1.063103;0.711745;-0.143497;0.824193;0.865693;0.552025;2.064182;0.70694;0.998852;-0.500744;-0.960912;0.873912;0.537589;-0.615751;-0.353164;0.642456;0.367741;0.649105;-0.519448;0.397903;0.615313;-0.080787;5.93;0
529;-3.776824;2.660238;-0.05228;0.15979;-0.702735;-0.946475;-0.309439;0.294848;1.787634;-0.400353;-0.347266;-0.838606;0.063597;1.782847;-0.152702;-1.364919;0.212194;0.184365;0.13618;-0.92371;1.326049;-1.030642;1.536366;-0.077078;0.067073;0.275273;-0.823669;0.270813;296.22;0
530;-1.228327;-0.969946;0.055933;0.609892;2.095138;-0.931149;-0.370536;0.561436;0.23658;0.126171;1.647306;-1.431638;-0.374596;-0.668037;-0.099807;1.031104;0.28655;-0.410287;1.086803;-0.136128;-1.101537;0.580513;-0.367653;0.402153;-0.192141;-0.351337;0.546027;-0.033343;28.89;0
531;-2.296147;0.382589;0.53357;-3.355712;0.569775;1.410247;0.492492;0.654381;-0.999216;0.109111;0.397593;0.550311;0.488416;-0.873312;0.135686;-0.477769;0.422308;0.171135;0.682693;-0.128313;-1.05191;-0.516995;-0.226859;0.381262;-0.606006;-0.147146;0.841606;-0.284614;37.27;0
532;-0.530686;0.894147;1.873677;-0.249488;-0.091414;2.984262;2.877255;0.487708;0.369349;-3.323729;-0.963757;-2.252493;-0.011441;-0.211578;-0.392773;1.198512;-0.409854;-1.315862;-0.424719;0.290417;1.401527;0.098243;0.113835;-0.384335;1.095464;0.192987;0.221569;-0.170335;30.81;0
535;-3.364855;-0.416993;-3.176513;-0.886772;0.47896;0.506821;0.636861;1.422383;-0.840517;-0.772259;-1.928602;-0.019881;-0.461932;0.293585;1.919017;-2.264885;-0.24728;-0.912088;1.363259;-0.146534;-0.218615;-0.084461;0.414377;-0.773504;-0.934213;0.356666;-0.64174;0.062846;86.69;0
538;-2.832283;-1.045561;-1.748334;-0.181581;-1.665845;-2.629556;0.704842;0.747387;0.972369;0.108327;0.741108;-0.531926;-1.108313;-1.704976;-0.686891;-0.957724;-0.765659;0.66489;0.775572;0.702878;0.475807;1.040871;0.725516;0.369597;1.233278;-0.379359;-0.085978;0.042559;1.91;0
543;-2.639493;1.095498;1.408447;-0.607184;-0.909613;0.365454;-1.482614;-0.464628;0.906966;-1.698666;1.589547;0.444263;0.669128;0.219837;1.404018;0.351466;0.324046;0.651142;0.420433;-0.981876;-0.645907;-1.173921;0.521492;0.782514;0.497206;-0.833212;-0.452377;-0.176601;23.96;0
546;0.281453;0.134784;0.929124;1.679119;-2.349527;0.900704;1.426226;-1.361596;-1.021476;-0.997633;-0.473296;-0.161768;-0.16682;0.027813;-0.484318;-0.771023;-0.515312;0.782129;-0.587313;-0.292525;-0.401769;-0.093179;0.186215;-0.824028;0.667322;1.154253;0.156274;-0.122891;3.12;0
547;1.067879;0.816283;-0.400865;-1.753671;-0.000625;-0.022459;0.472483;0.793144;1.206606;-1.232792;0.494131;1.382631;0.988029;0.385735;1.369628;0.677912;-0.56846;0.346765;0.38846;0.112001;-0.116114;0.335892;1.003123;0.418997;0.403472;0.509563;0.556337;-0.259391;25.27;0
